TXNAME	GENEID_0	chrom_I_337_1154
_1	chrom_I_1150_1415
_31209	chrom_XVI_445533_446064
_31210	chrom_XVI_446060_446097
_31211	chrom_XVI_446093_446446
_31212	chrom_XVI_446442_446707
_31213	chrom_XVI_446703_446858
_31214	chrom_XVI_446854_446943
_31215	chrom_XVI_446939_447629
_31216	chrom_XVI_447625_448822
_31217	chrom_XVI_448818_450335
_31218	chrom_XVI_450331_450809
_31219	chrom_XVI_450805_450825
_31220	chrom_XVI_450821_452617
_31221	chrom_XVI_452613_452818
_31222	chrom_XVI_452814_453746
_31223	chrom_XVI_453742_454441
_31224	chrom_XVI_454437_454574
_31225	chrom_XVI_454570_454888
_31226	chrom_XVI_454884_455520
_31227	chrom_XVI_455516_456274
_31228	chrom_XVI_456270_457029
_31229	chrom_XVI_457025_457435
_31230	chrom_XVI_457431_457676
_31231	chrom_XVI_457672_457922
_31232	chrom_XVI_457918_458119
_31233	chrom_XVI_458115_458187
_31234	chrom_XVI_458183_458792
_31235	chrom_XVI_458788_459533
_31236	chrom_XVI_459529_459908
_31237	chrom_XVI_459904_460170
_31238	chrom_XVI_460166_460211
_31239	chrom_XVI_460207_461715
_31240	chrom_XVI_461711_461862
_31241	chrom_XVI_461858_462916
_31242	chrom_XVI_462912_462954
_31243	chrom_XVI_462950_462987
_31244	chrom_XVI_462983_463627
_31245	chrom_XVI_463623_463777
_31246	chrom_XVI_463773_464381
_31247	chrom_XVI_464377_464720
_31248	chrom_XVI_464716_464818
_31249	chrom_XVI_464814_465539
_31250	chrom_XVI_465535_466034
_31251	chrom_XVI_466030_466095
_31252	chrom_XVI_466091_466126
_31253	chrom_XVI_466122_466886
_31254	chrom_XVI_466882_467774
_31255	chrom_XVI_467770_467851
_31256	chrom_XVI_467847_467915
_31257	chrom_XVI_467911_468224
_31258	chrom_XVI_468220_468928
_31259	chrom_XVI_468924_469232
_31260	chrom_XVI_469228_470095
_31261	chrom_XVI_470091_470255
_31262	chrom_XVI_470251_470420
_31263	chrom_XVI_470416_470440
_31264	chrom_XVI_470436_470753
_31265	chrom_XVI_470749_471256
_31266	chrom_XVI_471252_471465
_31267	chrom_XVI_471461_471579
_31268	chrom_XVI_471575_471626
_31269	chrom_XVI_471622_473216
_31270	chrom_XVI_473212_473370
_31271	chrom_XVI_473366_473481
_31272	chrom_XVI_473477_473523
_31273	chrom_XVI_473519_473985
_31274	chrom_XVI_473981_475379
_31275	chrom_XVI_475375_475589
_31276	chrom_XVI_475585_475624
_31277	chrom_XVI_475620_476011
_31278	chrom_XVI_476007_476731
_31279	chrom_XVI_476727_477121
_31280	chrom_XVI_477117_477126
_31281	chrom_XVI_477122_477200
_31282	chrom_XVI_477196_477621
_31283	chrom_XVI_477617_477768
_31284	chrom_XVI_477764_477814
_31285	chrom_XVI_477810_478222
_31286	chrom_XVI_478218_478553
_31287	chrom_XVI_478549_478887
_31288	chrom_XVI_478883_479017
_31289	chrom_XVI_479013_479865
_31290	chrom_XVI_479861_480028
_31291	chrom_XVI_480024_480047
_31292	chrom_XVI_480043_480487
_31293	chrom_XVI_480483_480863
_31294	chrom_XVI_480859_482216
_31295	chrom_XVI_482212_483497
_31296	chrom_XVI_483493_483605
_31297	chrom_XVI_483601_483609
_31298	chrom_XVI_483605_484392
_31299	chrom_XVI_484388_484909
_31300	chrom_XVI_484905_485096
_31301	chrom_XVI_485092_485729
_31302	chrom_XVI_485725_485988
_31303	chrom_XVI_485984_486953
_31304	chrom_XVI_486949_487103
_31305	chrom_XVI_487099_487415
_31306	chrom_XVI_487411_489076
_31307	chrom_XVI_489072_489342
_31308	chrom_XVI_489338_489945
_31309	chrom_XVI_489941_490640
_31310	chrom_XVI_490636_490654
_31311	chrom_XVI_490650_490693
_31312	chrom_XVI_490689_491413
_31313	chrom_XVI_491409_491551
_31314	chrom_XVI_491547_491780
_31315	chrom_XVI_491776_492277
_31316	chrom_XVI_492273_492778
_31317	chrom_XVI_492774_493601
_31318	chrom_XVI_493597_493780
_31319	chrom_XVI_493776_493846
_31320	chrom_XVI_493842_493972
_31321	chrom_XVI_493968_494309
_31322	chrom_XVI_494305_494875
_31323	chrom_XVI_494871_495029
_31324	chrom_XVI_495025_495550
_31325	chrom_XVI_495546_495612
_31326	chrom_XVI_495608_495885
_31327	chrom_XVI_495881_495929
_31328	chrom_XVI_495925_496506
_31329	chrom_XVI_496502_496749
_31330	chrom_XVI_496745_497023
_31331	chrom_XVI_497019_497634
_31332	chrom_XVI_497630_498797
_31333	chrom_XVI_498793_499230
_31334	chrom_XVI_499226_499319
_31335	chrom_XVI_499315_499742
_31336	chrom_XVI_499738_500483
_31337	chrom_XVI_500479_500494
_31338	chrom_XVI_500490_501602
_31339	chrom_XVI_501598_501662
_31340	chrom_XVI_501658_501920
_31341	chrom_XVI_501916_503754
_31342	chrom_XVI_503750_503779
_31343	chrom_XVI_503775_503810
_31344	chrom_XVI_503806_504154
_31345	chrom_XVI_504150_506190
_31346	chrom_XVI_506186_507367
_31347	chrom_XVI_507363_508504
_31348	chrom_XVI_508500_508753
_31349	chrom_XVI_508749_509047
_31350	chrom_XVI_509043_509666
_31351	chrom_XVI_509662_509784
_31352	chrom_XVI_509780_509968
_31353	chrom_XVI_509964_511174
_31354	chrom_XVI_511170_511296
_31355	chrom_XVI_511292_511613
_31356	chrom_XVI_511609_512266
_31357	chrom_XVI_512262_513012
_31358	chrom_XVI_513008_513086
_31359	chrom_XVI_513082_513235
_31360	chrom_XVI_513231_513498
_31361	chrom_XVI_513494_513564
_31362	chrom_XVI_513560_514046
_31363	chrom_XVI_514042_514308
_31364	chrom_XVI_514304_514808
_31365	chrom_XVI_514804_515036
_31366	chrom_XVI_515032_515168
_31367	chrom_XVI_515164_515204
_31368	chrom_XVI_515200_515726
_31369	chrom_XVI_515722_515900
_31370	chrom_XVI_515896_516042
_31371	chrom_XVI_516038_516143
_31372	chrom_XVI_516139_516485
_31373	chrom_XVI_516481_516496
_31374	chrom_XVI_516492_516522
_31375	chrom_XVI_516518_517126
_31376	chrom_XVI_517122_517619
_31377	chrom_XVI_517615_517802
_31378	chrom_XVI_517798_517876
_31379	chrom_XVI_517872_517981
_31380	chrom_XVI_517977_518035
_31381	chrom_XVI_518031_518401
_31382	chrom_XVI_518397_518722
_31383	chrom_XVI_518718_519563
_31384	chrom_XVI_519559_519753
_31385	chrom_XVI_519749_519832
_31386	chrom_XVI_519828_521814
_31387	chrom_XVI_521810_522174
_31388	chrom_XVI_522170_522377
_31389	chrom_XVI_522373_522703
_31390	chrom_XVI_522699_522899
_31391	chrom_XVI_522895_522990
_31392	chrom_XVI_522986_523365
_31393	chrom_XVI_523361_523541
_31394	chrom_XVI_523537_523706
_31395	chrom_XVI_523702_523742
_31396	chrom_XVI_523738_523763
_31397	chrom_XVI_523759_523865
_31398	chrom_XVI_523861_523978
_31399	chrom_XVI_523974_524231
_31400	chrom_XVI_524227_524399
_31401	chrom_XVI_524395_524413
_31402	chrom_XVI_524409_524619
_31403	chrom_XVI_524615_525460
_31404	chrom_XVI_525456_525933
_31405	chrom_XVI_525929_526326
_31406	chrom_XVI_526322_526495
_31407	chrom_XVI_526491_526500
_31408	chrom_XVI_526496_526662
_31409	chrom_XVI_526658_526751
_31410	chrom_XVI_526747_526843
_31411	chrom_XVI_526839_526901
_31412	chrom_XVI_526897_527022
_31413	chrom_XVI_527018_527600
_31414	chrom_XVI_527596_528004
_31415	chrom_XVI_528000_528286
_31416	chrom_XVI_528282_528377
_31417	chrom_XVI_528373_528981
_31418	chrom_XVI_528977_529244
_31419	chrom_XVI_529240_529498
_31420	chrom_XVI_529494_529730
_31421	chrom_XVI_529726_529928
_31422	chrom_XVI_529924_530000
_31423	chrom_XVI_529996_530037
_31424	chrom_XVI_530033_530180
_31425	chrom_XVI_530176_530378
_31426	chrom_XVI_530374_531066
_31427	chrom_XVI_531062_531752
_31428	chrom_XVI_531748_532047
_31429	chrom_XVI_532043_532178
_31430	chrom_XVI_532174_532340
_31431	chrom_XVI_532336_532355
_31432	chrom_XVI_532351_532387
_31433	chrom_XVI_532383_532923
_31434	chrom_XVI_532919_532928
_31435	chrom_XVI_532924_533171
_31436	chrom_XVI_533167_533967
_31437	chrom_XVI_533963_534165
_31438	chrom_XVI_534161_534197
_31439	chrom_XVI_534193_534299
_31440	chrom_XVI_534295_534527
_31441	chrom_XVI_534523_534593
_31442	chrom_XVI_534589_535067
_31443	chrom_XVI_535063_535116
_31444	chrom_XVI_535112_535229
_31445	chrom_XVI_535225_535590
_31446	chrom_XVI_535586_536876
_31447	chrom_XVI_536872_537075
_31448	chrom_XVI_537071_537146
_31449	chrom_XVI_537142_537237
_31450	chrom_XVI_537233_537287
_31451	chrom_XVI_537283_537581
_31452	chrom_XVI_537577_537707
_31453	chrom_XVI_537703_539818
_31454	chrom_XVI_539814_540034
_31455	chrom_XVI_540030_540049
_31456	chrom_XVI_540045_540615
_31457	chrom_XVI_540611_540787
_31458	chrom_XVI_540783_541342
_31459	chrom_XVI_541338_543062
_31460	chrom_XVI_543058_543940
_31461	chrom_XVI_543936_544869
_31462	chrom_XVI_544865_545218
_31463	chrom_XVI_545214_545423
_31464	chrom_XVI_545419_545727
_31465	chrom_XVI_545723_545940
_31466	chrom_XVI_545936_546251
_31467	chrom_XVI_546247_546479
_31468	chrom_XVI_546475_546591
_31469	chrom_XVI_546587_546796
_31470	chrom_XVI_546792_546957
_31471	chrom_XVI_546953_547504
_31472	chrom_XVI_547500_547858
_31473	chrom_XVI_547854_548975
_31474	chrom_XVI_548971_550131
_31475	chrom_XVI_550127_550391
_31476	chrom_XVI_550387_550683
_31477	chrom_XVI_550679_551181
_31478	chrom_XVI_551177_551215
_31479	chrom_XVI_551211_551229
_31480	chrom_XVI_551225_551292
_31481	chrom_XVI_551288_552234
_31482	chrom_XVI_552230_552335
_31483	chrom_XVI_552331_552681
_31484	chrom_XVI_552677_552816
_31485	chrom_XVI_552812_553545
_31486	chrom_XVI_553541_553657
_31487	chrom_XVI_553653_553828
_31488	chrom_XVI_553824_554092
_31489	chrom_XVI_554088_554110
_31490	chrom_XVI_554106_554544
_31491	chrom_XVI_554540_554743
_31492	chrom_XVI_554739_554759
_31493	chrom_XVI_554755_555271
_31494	chrom_XVI_555267_555303
_31495	chrom_XVI_555299_555374
_31496	chrom_XVI_555370_555395
_31497	chrom_XVI_555391_555626
_31498	chrom_XVI_555622_555635
_31499	chrom_XVI_555631_555817
_31500	chrom_XVI_555813_555949
_31501	chrom_XVI_555945_555960
_31502	chrom_XVI_555956_556326
_31503	chrom_XVI_556322_556336
_31504	chrom_XVI_556332_556624
_31505	chrom_XVI_556620_556907
_31506	chrom_XVI_556903_557445
_31507	chrom_XVI_557441_557482
_31508	chrom_XVI_557478_557746
_31509	chrom_XVI_557742_558372
_31510	chrom_XVI_558368_558713
_31511	chrom_XVI_558709_558836
_31512	chrom_XVI_558832_558980
_31513	chrom_XVI_558976_559125
_31514	chrom_XVI_559121_559290
_31515	chrom_XVI_559286_559438
_31516	chrom_XVI_559434_559514
_31517	chrom_XVI_559510_559534
_31518	chrom_XVI_559530_559606
_31519	chrom_XVI_559602_559620
_31520	chrom_XVI_559616_559670
_31521	chrom_XVI_559666_560215
_31522	chrom_XVI_560211_560975
_31523	chrom_XVI_560971_561239
_31524	chrom_XVI_561235_562459
_31525	chrom_XVI_562455_562466
_31526	chrom_XVI_562462_562650
_31527	chrom_XVI_562646_563570
_31528	chrom_XVI_563566_563696
_31529	chrom_XVI_563692_564061
_31530	chrom_XVI_564057_564109
_31531	chrom_XVI_564105_564604
_31532	chrom_XVI_564600_565886
_31533	chrom_XVI_565882_566507
_31534	chrom_XVI_566503_566678
_31535	chrom_XVI_566674_567165
_31536	chrom_XVI_567161_567748
_31537	chrom_XVI_567744_568133
_31538	chrom_XVI_568129_568310
_31539	chrom_XVI_568306_568472
_31540	chrom_XVI_568468_568567
_31541	chrom_XVI_568563_568655
_31542	chrom_XVI_568651_568906
_31543	chrom_XVI_568902_569262
_31544	chrom_XVI_569258_569275
_31545	chrom_XVI_569271_569381
_31546	chrom_XVI_569377_569617
_31547	chrom_XVI_569613_570425
_31548	chrom_XVI_570421_570727
_31549	chrom_XVI_570723_570914
_31550	chrom_XVI_570910_571960
_31551	chrom_XVI_571956_572095
_31552	chrom_XVI_572091_573100
_31553	chrom_XVI_573096_573117
_31554	chrom_XVI_573113_573380
_31555	chrom_XVI_573376_573598
_31556	chrom_XVI_573594_574334
_31557	chrom_XVI_574330_574478
_31558	chrom_XVI_574474_574529
_31559	chrom_XVI_574525_574633
_31560	chrom_XVI_574629_574837
_31561	chrom_XVI_574833_574971
_31562	chrom_XVI_574967_575062
_31563	chrom_XVI_575058_576541
_31564	chrom_XVI_576537_576758
_31565	chrom_XVI_576754_577930
_31566	chrom_XVI_577926_578246
_31567	chrom_XVI_578242_578632
_31568	chrom_XVI_578628_579331
_31569	chrom_XVI_579327_579392
_31570	chrom_XVI_579388_579965
_31571	chrom_XVI_579961_580067
_31572	chrom_XVI_580063_580135
_31573	chrom_XVI_580131_580171
_31574	chrom_XVI_580167_580288
_31575	chrom_XVI_580284_580474
_31576	chrom_XVI_580470_580488
_31577	chrom_XVI_580484_583017
_31578	chrom_XVI_583013_583281
_31579	chrom_XVI_583277_583525
_31580	chrom_XVI_583521_583609
_31581	chrom_XVI_583605_584271
_31582	chrom_XVI_584267_584307
_31583	chrom_XVI_584303_585208
_31584	chrom_XVI_585204_585242
_31585	chrom_XVI_585238_585457
_31586	chrom_XVI_585453_585525
_31587	chrom_XVI_585521_585905
_31588	chrom_XVI_585901_586071
_31589	chrom_XVI_586067_586080
_31590	chrom_XVI_586076_586196
_31591	chrom_XVI_586192_586211
_31592	chrom_XVI_586207_586983
_31593	chrom_XVI_586979_587152
_31594	chrom_XVI_587148_587175
_31595	chrom_XVI_587171_588101
_31596	chrom_XVI_588097_588196
_31597	chrom_XVI_588192_588266
_31598	chrom_XVI_588262_589779
_31599	chrom_XVI_589775_590517
_31600	chrom_XVI_590513_590777
_31601	chrom_XVI_590773_590790
_31602	chrom_XVI_590786_590957
_31603	chrom_XVI_590953_591110
_31604	chrom_XVI_591106_591629
_31605	chrom_XVI_591625_592566
_31606	chrom_XVI_592562_592839
_31607	chrom_XVI_592835_593561
_31608	chrom_XVI_593557_594015
_31609	chrom_XVI_594011_594189
_31610	chrom_XVI_594185_594214
_31611	chrom_XVI_594210_594290
_31612	chrom_XVI_594286_594615
_31613	chrom_XVI_594611_595590
_31614	chrom_XVI_595586_595935
_31615	chrom_XVI_595931_596309
_31616	chrom_XVI_596305_596382
_31617	chrom_XVI_596378_596727
_31618	chrom_XVI_596723_597078
_31619	chrom_XVI_597074_597217
_31620	chrom_XVI_597213_597570
_31621	chrom_XVI_597566_597754
_31622	chrom_XVI_597750_597810
_31623	chrom_XVI_597806_598044
_31624	chrom_XVI_598040_598224
_31625	chrom_XVI_598220_598260
_31626	chrom_XVI_598256_598458
_31627	chrom_XVI_598454_598830
_31628	chrom_XVI_598826_598860
_31629	chrom_XVI_598856_599107
_31630	chrom_XVI_599103_599242
_31631	chrom_XVI_599238_599376
_31632	chrom_XVI_599372_599527
_31633	chrom_XVI_599523_599790
_31634	chrom_XVI_599786_599885
_31635	chrom_XVI_599881_600529
_31636	chrom_XVI_600525_600537
_31637	chrom_XVI_600533_601087
_31638	chrom_XVI_601083_601216
_31639	chrom_XVI_601212_601231
_31640	chrom_XVI_601227_601674
_31641	chrom_XVI_601670_602017
_31642	chrom_XVI_602013_602058
_31643	chrom_XVI_602054_602122
_31644	chrom_XVI_602118_602146
_31645	chrom_XVI_602142_602611
_31646	chrom_XVI_602607_602803
_31647	chrom_XVI_602799_602851
_31648	chrom_XVI_602847_603464
_31649	chrom_XVI_603460_603766
_31650	chrom_XVI_603762_604243
_31651	chrom_XVI_604239_604424
_31652	chrom_XVI_604420_604569
_31653	chrom_XVI_604565_604820
_31654	chrom_XVI_604816_604901
_31655	chrom_XVI_604897_604971
_31656	chrom_XVI_604967_605240
_31657	chrom_XVI_605236_605900
_31658	chrom_XVI_605896_605998
_31659	chrom_XVI_605994_606341
_31660	chrom_XVI_606337_606452
_31661	chrom_XVI_606448_606674
_31662	chrom_XVI_606670_607062
_31663	chrom_XVI_607058_607545
_31664	chrom_XVI_607541_607918
_31665	chrom_XVI_607914_608901
_31666	chrom_XVI_608897_608991
_31667	chrom_XVI_608987_609010
_31668	chrom_XVI_609006_609087
_31669	chrom_XVI_609083_609434
_31670	chrom_XVI_609430_609823
_31671	chrom_XVI_609819_609939
_31672	chrom_XVI_609935_609955
_31673	chrom_XVI_609951_610199
_31674	chrom_XVI_610195_610603
_31675	chrom_XVI_610599_611119
_31676	chrom_XVI_611115_611388
_31677	chrom_XVI_611384_611895
_31678	chrom_XVI_611891_612838
_31679	chrom_XVI_612834_612988
_31680	chrom_XVI_612984_614088
_31681	chrom_XVI_614084_614373
_31682	chrom_XVI_614369_614628
_31683	chrom_XVI_614624_614657
_31684	chrom_XVI_614653_615396
_31685	chrom_XVI_615392_615523
_31686	chrom_XVI_615519_615692
_31687	chrom_XVI_615688_616803
_31688	chrom_XVI_616799_617303
_31689	chrom_XVI_617299_617457
_31690	chrom_XVI_617453_617591
_31691	chrom_XVI_617587_617885
_31692	chrom_XVI_617881_618075
_31693	chrom_XVI_618071_618170
_31694	chrom_XVI_618166_618560
_31695	chrom_XVI_618556_619342
_31696	chrom_XVI_619338_619359
_31697	chrom_XVI_619355_619376
_31698	chrom_XVI_619372_620159
_31699	chrom_XVI_620155_621402
_31700	chrom_XVI_621398_621443
_31701	chrom_XVI_621439_622026
_31702	chrom_XVI_622022_622557
_31703	chrom_XVI_622553_624077
_31704	chrom_XVI_624073_624089
_31705	chrom_XVI_624085_624496
_31706	chrom_XVI_624492_624573
_31707	chrom_XVI_624569_625006
_31708	chrom_XVI_625002_625103
_31709	chrom_XVI_625099_625578
_31710	chrom_XVI_625574_625666
_31711	chrom_XVI_625662_625687
_31712	chrom_XVI_625683_625799
_31713	chrom_XVI_625795_625994
_31714	chrom_XVI_625990_627698
_31715	chrom_XVI_627694_628233
_31716	chrom_XVI_628229_628328
_31717	chrom_XVI_628324_628445
_31718	chrom_XVI_628441_628772
_31719	chrom_XVI_628768_629981
_31720	chrom_XVI_629977_629996
_31721	chrom_XVI_629992_630278
_31722	chrom_XVI_630274_630299
_31723	chrom_XVI_630295_630777
_31724	chrom_XVI_630773_631529
_31725	chrom_XVI_631525_631588
_31726	chrom_XVI_631584_631695
_31727	chrom_XVI_631691_632131
_31728	chrom_XVI_632127_632451
_31729	chrom_XVI_632447_633208
_31730	chrom_XVI_633204_633290
_31731	chrom_XVI_633286_634366
_31732	chrom_XVI_634362_634479
_31733	chrom_XVI_634475_634694
_31734	chrom_XVI_634690_635041
_31735	chrom_XVI_635037_635227
_31736	chrom_XVI_635223_636106
_31737	chrom_XVI_636102_637791
_31738	chrom_XVI_637787_638019
_31739	chrom_XVI_638015_638060
_31740	chrom_XVI_638056_638367
_31741	chrom_XVI_638363_638685
_31742	chrom_XVI_638681_639010
_31743	chrom_XVI_639006_639099
_31744	chrom_XVI_639095_639359
_31745	chrom_XVI_639355_639517
_31746	chrom_XVI_639513_639566
_31747	chrom_XVI_639562_640070
_31748	chrom_XVI_640066_640330
_31749	chrom_XVI_640326_640715
_31750	chrom_XVI_640711_640728
_31751	chrom_XVI_640724_641014
_31752	chrom_XVI_641010_641473
_31753	chrom_XVI_641469_641561
_31754	chrom_XVI_641557_642301
_31755	chrom_XVI_642297_642461
_31756	chrom_XVI_642457_642727
_31757	chrom_XVI_642723_642907
_31758	chrom_XVI_642903_643170
_31759	chrom_XVI_643166_643472
_31760	chrom_XVI_643468_643884
_31761	chrom_XVI_643880_643934
_31762	chrom_XVI_643930_644349
_31763	chrom_XVI_644345_644487
_31764	chrom_XVI_644483_645018
_31765	chrom_XVI_645014_645033
_31766	chrom_XVI_645029_645090
_31767	chrom_XVI_645086_645646
_31768	chrom_XVI_645642_645725
_31769	chrom_XVI_645721_646311
_31770	chrom_XVI_646307_646854
_31771	chrom_XVI_646850_647337
_31772	chrom_XVI_647333_647716
_31773	chrom_XVI_647712_647987
_31774	chrom_XVI_647983_648220
_31775	chrom_XVI_648216_648346
_31776	chrom_XVI_648342_648459
_31777	chrom_XVI_648455_648738
_31778	chrom_XVI_648734_648921
_31779	chrom_XVI_648917_649031
_31780	chrom_XVI_649027_649557
_31781	chrom_XVI_649553_649719
_31782	chrom_XVI_649715_650174
_31783	chrom_XVI_650170_651444
_31784	chrom_XVI_651440_651571
_31785	chrom_XVI_651567_651768
_31786	chrom_XVI_651764_652142
_31787	chrom_XVI_652138_652796
_31788	chrom_XVI_652792_653223
_31789	chrom_XVI_653219_653609
_31790	chrom_XVI_653605_653908
_31791	chrom_XVI_653904_654317
_31792	chrom_XVI_654313_654811
_31793	chrom_XVI_654807_655728
_31794	chrom_XVI_655724_655792
_31795	chrom_XVI_655788_655921
_31796	chrom_XVI_655917_656444
_31797	chrom_XVI_656440_656883
_31798	chrom_XVI_656879_657684
_31799	chrom_XVI_657680_657728
_31800	chrom_XVI_657724_657772
_31801	chrom_XVI_657768_657839
_31802	chrom_XVI_657835_657852
_31803	chrom_XVI_657848_658229
_31804	chrom_XVI_658225_658318
_31805	chrom_XVI_658314_658659
_31806	chrom_XVI_658655_658834
_31807	chrom_XVI_658830_659220
_31808	chrom_XVI_659216_660098
_31809	chrom_XVI_660094_660257
_31810	chrom_XVI_660253_660290
_31811	chrom_XVI_660286_660452
_31812	chrom_XVI_660448_661633
_31813	chrom_XVI_661629_661772
_31814	chrom_XVI_661768_662232
_31815	chrom_XVI_662228_662457
_31816	chrom_XVI_662453_662541
_31817	chrom_XVI_662537_662937
_31818	chrom_XVI_662933_662944
_31819	chrom_XVI_662940_663129
_31820	chrom_XVI_663125_663726
_31821	chrom_XVI_663722_664185
_31822	chrom_XVI_664181_664225
_31823	chrom_XVI_664221_664497
_31824	chrom_XVI_664493_665039
_31825	chrom_XVI_665035_665305
_31826	chrom_XVI_665301_666493
_31827	chrom_XVI_666489_666517
_31828	chrom_XVI_666513_666596
_31829	chrom_XVI_666592_666826
_31830	chrom_XVI_666822_667105
_31831	chrom_XVI_667101_668018
_31832	chrom_XVI_668014_668861
_31833	chrom_XVI_668857_669192
_31834	chrom_XVI_669188_669351
_31835	chrom_XVI_669347_669660
_31836	chrom_XVI_669656_669780
_31837	chrom_XVI_669776_670302
_31838	chrom_XVI_670298_670926
_31839	chrom_XVI_670922_671094
_31840	chrom_XVI_671090_671145
_31841	chrom_XVI_671141_671167
_31842	chrom_XVI_671163_671445
_31843	chrom_XVI_671441_671892
_31844	chrom_XVI_671888_671932
_31845	chrom_XVI_671928_672832
_31846	chrom_XVI_672828_673170
_31847	chrom_XVI_673166_673309
_31848	chrom_XVI_673305_675096
_31849	chrom_XVI_675092_675463
_31850	chrom_XVI_675459_675558
_31851	chrom_XVI_675554_675751
_31852	chrom_XVI_675747_676020
_31853	chrom_XVI_676016_676455
_31854	chrom_XVI_676451_676678
_31855	chrom_XVI_676674_676718
_31856	chrom_XVI_676714_677105
_31857	chrom_XVI_677101_677199
_31858	chrom_XVI_677195_677338
_31859	chrom_XVI_677334_677360
_31860	chrom_XVI_677356_677585
_31861	chrom_XVI_677581_678536
_31862	chrom_XVI_678532_679146
_31863	chrom_XVI_679142_679774
_31864	chrom_XVI_679770_680165
_31865	chrom_XVI_680161_680220
_31866	chrom_XVI_680216_680600
_31867	chrom_XVI_680596_682180
_31868	chrom_XVI_682176_682332
_31869	chrom_XVI_682328_682355
_31870	chrom_XVI_682351_682436
_31871	chrom_XVI_682432_682700
_31872	chrom_XVI_682696_683079
_31873	chrom_XVI_683075_683133
_31874	chrom_XVI_683129_683431
_31875	chrom_XVI_683427_683781
_31876	chrom_XVI_683777_684021
_31877	chrom_XVI_684017_684189
_31878	chrom_XVI_684185_684243
_31879	chrom_XVI_684239_685298
_31880	chrom_XVI_685294_686388
_31881	chrom_XVI_686384_686907
_31882	chrom_XVI_686903_687369
_31883	chrom_XVI_687365_687504
_31884	chrom_XVI_687500_687987
_31885	chrom_XVI_687983_688379
